Date,2024-11-16 11:16:03
Measurement Type,RT
sensorName,['NONE', 'A', 'B', 'C', 'D', 'D1', 'D2', 'D3', 'D4'],sensorCount,9,heaterCount,4,tInt,2,tPoints,100,aver,1,RESaver,1,RESNPLC,5,RESrange,auto,chanVar,1,resType,PY_VAR8,RTD,True,
Time,A,B,C,D,D1,D2,D3,D4,Resistance
Date,2024-11-16 11:18:21
Measurement Type,RT
sensorName,['NONE', 'A', 'B', 'C', 'D', 'D1', 'D2', 'D3', 'D4'],sensorCount,9,heaterCount,4,tInt,2,tPoints,100,aver,1,RESaver,1,RESNPLC,5,RESrange,auto,chanVar,1,resType,PY_VAR8,RTD,True,
Time,A,B,C,D,D1,D2,D3,D4,Resistance
296.0,20.0004,19.9999,19.287,3.4007,58.5605,0.0,0.0,0.04109.907
298.0,20.001,20.0006,19.2866,3.3929,58.5667,0.0,0.0,0.04110.256
300.0,20.0006,19.9995,19.2871,3.4018,58.5716,0.0,0.0,0.04110.027
302.0,20.0007,19.9987,19.2877,3.4074,58.578,0.0,0.0,0.04109.958
304.0,20.0005,19.9993,19.2874,3.405,58.5819,0.0,0.0,0.04109.714
306.0,20.0009,19.9998,19.2874,3.3975,58.5889,0.0,0.0,0.04109.806
308.0,20.0011,19.9997,19.2877,3.3848,58.5953,0.0,0.0,0.04109.396
310.0,20.0009,19.9995,19.2874,3.3996,58.6011,0.0,0.0,0.04109.377
312.0,20.0013,20.0004,19.2885,3.4054,58.6063,0.0,0.0,0.04109.225
314.0,20.0011,20.0009,19.2882,3.3993,58.6116,0.0,0.0,0.04110.816
316.0,20.0008,20.0002,19.2881,3.3842,58.6169,0.0,0.0,0.04110.839
318.0,20.0009,19.9999,19.2877,3.3948,58.6225,0.0,0.0,0.04110.711
320.0,20.0004,19.9999,19.2864,3.4038,58.6289,0.0,0.0,0.04110.812
322.0,19.9993,20.0001,19.2852,3.3997,58.6343,0.0,0.0,0.04110.864
324.0,19.9986,20.0011,19.2841,3.3939,58.6395,0.0,0.0,0.04111.167
326.0,19.9994,20.0003,19.2854,3.388,58.6451,0.0,0.0,0.04110.949
328.0,19.9997,19.999,19.2858,3.401,58.6502,0.0,0.0,0.04111.105
330.0,20.0004,19.9994,19.2872,3.3988,58.6544,0.0,0.0,0.04110.946
332.0,20.001,19.9997,19.2869,3.3919,58.6611,0.0,0.0,0.04110.087
334.0,20.0011,20.0006,19.2871,3.3772,58.6647,0.0,0.0,0.04110.431
336.0,20.0002,20.0013,19.2862,3.3807,58.6708,0.0,0.0,0.04110.212
338.0,20.0006,20.0013,19.2864,3.3997,58.6763,0.0,0.0,0.04110.47
340.0,19.9999,19.9992,19.2861,3.3932,58.6811,0.0,0.0,0.04110.388
342.0,20.0005,20.0016,19.2864,3.3784,58.686,0.0,0.0,0.04110.489
344.0,19.9997,19.9998,19.2858,3.3768,58.6904,0.0,0.0,0.04110.191
346.0,19.9993,19.9993,19.2851,3.3981,58.6966,0.0,0.0,0.04110.294
348.0,19.9991,19.9997,19.2849,3.3985,58.702,0.0,0.0,0.04110.217
350.0,19.9992,20.0001,19.2847,3.3952,58.7064,0.0,0.0,0.04110.103
352.0,19.9992,19.9998,19.2847,3.379,58.7121,0.0,0.0,0.04110.083
354.0,19.9994,20.0001,19.2851,3.4047,58.7169,0.0,0.0,0.04109.942
356.0,20.0002,19.9994,19.2867,3.4046,58.7216,0.0,0.0,0.04109.854
358.0,20.0015,19.9994,19.2884,3.3999,58.7265,0.0,0.0,0.04109.693
360.0,20.0012,19.9989,19.2885,3.3923,58.7323,0.0,0.0,0.04109.669
362.0,20.0015,20.0003,19.289,3.3857,58.7372,0.0,0.0,0.04109.085
364.0,20.0008,20.0011,19.2891,3.4104,58.7423,0.0,0.0,0.04111.111
Date,2024-11-16 11:31:52
Measurement Type,RT
sensorName,['NONE', 'A', 'B', 'C', 'D', 'D1', 'D2', 'D3', 'D4'],sensorCount,9,heaterCount,4,tInt,2,tPoints,100,aver,1,RESaver,1,RESNPLC,5,RESrange,auto,chanVar,1,resType,PY_VAR8,RTD,True,
Time,A,B,C,D,D1,D2,D3,D4,Resistance
0,18.6074,19.8192,17.9402,3.3995,58.7908,0.0,0.0,0.04332.359
2.0,18.6846,19.8355,17.9988,3.4066,58.7952,0.0,0.0,0.04334.758
4.0,18.7655,19.8555,18.0648,3.4054,58.8006,0.0,0.0,0.04332.988
6.0,18.8452,19.8716,18.1329,3.3972,58.8055,0.0,0.0,0.04327.972
8.0,18.9237,19.887,18.2035,3.3829,58.8095,0.0,0.0,0.04320.848
10.0,19.0018,19.9053,18.2768,3.4067,58.815,0.0,0.0,0.04311.761
12.0,19.0742,19.9211,18.3465,3.4024,58.8195,0.0,0.0,0.04301.508
14.0,19.1429,19.9335,18.4136,3.3949,58.8237,0.0,0.0,0.04290.466
16.0,19.2111,19.9477,18.4788,3.3813,58.8279,0.0,0.0,0.04279.32
18.0,19.2739,19.9583,18.5403,3.3945,58.8322,0.0,0.0,0.04268.235
20.0,19.2202,19.9599,18.5894,3.4063,58.8364,0.0,0.0,0.04258.344
22.0,18.4544,19.7766,18.1626,3.3976,58.8406,0.0,0.0,0.04266.379
24.0,17.8944,19.5297,17.6377,3.3837,58.8427,0.0,0.0,0.04304.138
26.0,17.3711,19.2207,17.1329,3.3928,58.8485,0.0,0.0,0.04364.751
28.0,16.852,18.8463,16.626,3.407,58.8531,0.0,0.0,0.04444.572
30.0,16.3537,18.4231,16.136,3.4039,58.8562,0.0,0.0,0.04535.256
32.0,15.8584,17.9633,15.6486,3.3972,58.8599,0.0,0.0,0.04635.304
34.0,15.3546,17.4454,15.1521,3.3884,58.8643,0.0,0.0,0.04743.423
36.0,14.8578,16.9005,14.6634,3.4047,58.8683,0.0,0.0,0.04858.229
38.0,14.3589,16.3309,14.1731,3.4009,58.8733,0.0,0.0,0.04979.316
40.0,13.8554,15.731,13.6784,3.394,58.877,0.0,0.0,0.05107.227
42.0,13.3425,15.0925,13.1687,3.3801,58.8815,0.0,0.0,0.05242.659
44.0,12.8299,14.4468,12.6638,3.3773,58.8853,0.0,0.0,0.05385.376
46.0,12.3181,13.79,12.1568,3.3939,58.8891,0.0,0.0,0.05536.758
48.0,11.7896,13.1107,11.6349,3.3817,58.8918,0.0,0.0,0.05697.823
50.0,11.2733,12.4474,11.1242,3.3674,58.8946,0.0,0.0,0.05867.495
52.0,10.7559,11.8006,10.6154,3.3625,58.8975,0.0,0.0,0.06047.669
54.0,10.2491,11.1644,10.1112,3.3812,58.9008,0.0,0.0,0.06238.391
56.0,9.7366,10.5443,9.6073,3.3746,58.902,0.0,0.0,0.06436.859
58.0,9.2498,9.9572,9.1272,3.3611,58.9032,0.0,0.0,0.06645.111
60.0,8.7751,9.398,8.6636,3.3441,58.903,0.0,0.0,0.06856.026
62.0,8.3164,8.8529,8.2077,3.3552,58.9026,0.0,0.0,0.07074.581
64.0,7.8871,8.3621,7.7849,3.3506,58.9016,0.0,0.0,0.07299.28
66.0,7.4847,7.8931,7.3868,3.3383,58.8984,0.0,0.0,0.07517.306
68.0,7.1069,7.46,7.0141,3.3203,58.896,0.0,0.0,0.07739.508
70.0,6.7455,7.055,6.6607,3.3007,58.8895,0.0,0.0,0.07960.458
72.0,6.423,6.6902,6.3434,3.3118,58.8839,0.0,0.0,0.08178.257
74.0,6.1277,6.3584,6.0531,3.3017,58.8761,0.0,0.0,0.08385.284
76.0,5.8535,6.0558,5.7846,3.2735,58.8673,0.0,0.0,0.08585.593
78.0,5.6146,5.7881,5.5435,3.2496,58.8564,0.0,0.0,0.08773.352
80.0,5.3981,5.5538,5.3338,3.2584,58.8453,0.0,0.0,0.08963.601
82.0,5.1998,5.3327,5.1412,3.25,58.8309,0.0,0.0,0.09127.563
84.0,5.0311,5.1442,4.9728,3.2357,58.816,0.0,0.0,0.09284.242
86.0,4.8779,4.9809,4.8277,3.2138,58.7992,0.0,0.0,0.09435.932
88.0,4.742,4.8277,4.6924,3.2076,58.7812,0.0,0.0,0.09562.682
90.0,4.6236,4.7019,4.5795,3.2041,58.7626,0.0,0.0,0.09679.805
92.0,4.5222,4.5868,4.4783,3.1913,58.7427,0.0,0.0,0.09781.904
94.0,4.4305,4.4858,4.3881,3.1727,58.7212,0.0,0.0,0.09880.828
96.0,4.3503,4.3968,4.3113,3.148,58.698,0.0,0.0,0.09966.994
98.0,4.281,4.3197,4.2435,3.1555,58.6758,0.0,0.0,0.010046.54
100.0,4.2191,4.2533,4.1824,3.1541,58.6528,0.0,0.0,0.010113.82
102.0,4.1629,4.1912,4.1282,3.1353,58.6279,0.0,0.0,0.010174.42
104.0,4.1162,4.1431,4.0844,3.1133,58.6031,0.0,0.0,0.010224.72
106.0,4.0761,4.0992,4.045,3.1187,58.5788,0.0,0.0,0.010281.37
108.0,4.0396,4.0599,4.0089,3.1214,58.5523,0.0,0.0,0.010328.09
110.0,4.0075,4.0248,3.9774,3.1139,58.5265,0.0,0.0,0.010360.25
112.0,3.9794,3.9939,3.95,3.1013,58.5011,0.0,0.0,0.010395.34
114.0,3.9531,3.9664,3.9247,3.0878,58.4755,0.0,0.0,0.010422.87
116.0,3.9302,3.9431,3.9034,3.0959,58.4499,0.0,0.0,0.010454.69
118.0,3.9096,3.9229,3.8845,3.0898,58.4254,0.0,0.0,0.010474.84
120.0,3.8926,3.9044,3.8678,3.0796,58.3994,0.0,0.0,0.010498.03
122.0,3.8773,3.8874,3.8531,3.063,58.3732,0.0,0.0,0.010516.45
124.0,3.8635,3.8724,3.8396,3.0629,58.3481,0.0,0.0,0.010532.09
126.0,3.8508,3.8591,3.8272,3.0744,58.3238,0.0,0.0,0.010558.66
128.0,3.8386,3.8467,3.8151,3.0605,58.2995,0.0,0.0,0.010566.11
130.0,3.8276,3.8353,3.8046,3.0443,58.2747,0.0,0.0,0.010574.22
132.0,3.8179,3.8247,3.7951,3.0414,58.2507,0.0,0.0,0.010597.79
134.0,3.8091,3.8154,3.7863,3.0555,58.2269,0.0,0.0,0.010602.43
136.0,3.8003,3.8062,3.7776,3.0524,58.2026,0.0,0.0,0.010614.44
138.0,3.793,3.7984,3.7706,3.0462,58.1794,0.0,0.0,0.010620.36
140.0,3.7858,3.7907,3.7636,3.0306,58.1566,0.0,0.0,0.010632.7
142.0,3.7794,3.7837,3.7574,3.0482,58.1336,0.0,0.0,0.010638.47
144.0,3.7735,3.778,3.752,3.0477,58.1118,0.0,0.0,0.010644.83
146.0,3.7687,3.7733,3.7479,3.045,58.0888,0.0,0.0,0.010647.89
148.0,3.7644,3.7688,3.7442,3.033,58.0675,0.0,0.0,0.010661.43
150.0,3.7604,3.7647,3.7406,3.0245,58.045,0.0,0.0,0.010660.04
152.0,3.7563,3.761,3.7367,3.0461,58.0238,0.0,0.0,0.010671.52
154.0,3.7523,3.7573,3.7331,3.0459,58.003,0.0,0.0,0.010673.42
156.0,3.7489,3.7537,3.7304,3.0323,57.9822,0.0,0.0,0.010676.64
158.0,3.7462,3.751,3.728,3.0234,57.9623,0.0,0.0,0.010684.24
160.0,3.7433,3.7481,3.7253,3.0452,57.9429,0.0,0.0,0.010687.88
162.0,3.7404,3.7456,3.7226,3.0468,57.9233,0.0,0.0,0.010690.44
164.0,3.7379,3.7432,3.7203,3.0424,57.9017,0.0,0.0,0.010695.76
166.0,3.7361,3.7411,3.7188,3.0335,57.8838,0.0,0.0,0.010690.82
168.0,3.7342,3.7388,3.717,3.0227,57.8648,0.0,0.0,0.010699.95
170.0,3.7319,3.7369,3.7145,3.0435,57.8457,0.0,0.0,0.010705.61
172.0,3.7293,3.7344,3.712,3.0374,57.8276,0.0,0.0,0.010700.98
174.0,3.7268,3.7322,3.7099,3.0297,57.8094,0.0,0.0,0.010709.64
176.0,3.7249,3.7299,3.7082,3.0166,57.7914,0.0,0.0,0.010707.92
178.0,3.7228,3.7278,3.706,3.034,57.7721,0.0,0.0,0.010720.14
180.0,3.7207,3.7255,3.7039,3.0397,57.7542,0.0,0.0,0.010716.99
182.0,3.7188,3.7239,3.7022,3.0365,57.7374,0.0,0.0,0.010718.53
184.0,3.7172,3.7221,3.7008,3.0154,57.72,0.0,0.0,0.010720.49
186.0,3.7155,3.7201,3.699,3.0297,57.7017,0.0,0.0,0.010729.4
188.0,3.7138,3.7186,3.6972,3.0373,57.6854,0.0,0.0,0.010722.23
190.0,3.7123,3.7169,3.6959,3.0367,57.6686,0.0,0.0,0.010727.39
192.0,3.7115,3.7158,3.6952,3.0309,57.6515,0.0,0.0,0.010729.73
194.0,3.7106,3.7149,3.6945,3.0161,57.6343,0.0,0.0,0.010732.46
196.0,3.7095,3.7137,3.6934,3.026,57.6182,0.0,0.0,0.010733.88
198.0,3.708,3.7122,3.6917,3.035,57.6015,0.0,0.0,0.010729.7
200.0,3.7068,3.7113,3.6907,3.0266,57.5859,0.0,0.0,0.010742.31
202.0,3.7059,3.7102,3.69,3.0149,57.5693,0.0,0.0,0.010733.27
204.0,3.7052,3.7092,3.6894,3.0223,57.5523,0.0,0.0,0.010739.29
206.0,3.7045,3.7086,3.6886,3.0362,57.5371,0.0,0.0,0.010736.24
208.0,3.7037,3.708,3.6878,3.0336,57.5218,0.0,0.0,0.010742.13
210.0,3.703,3.7072,3.6873,3.0276,57.5063,0.0,0.0,0.010740.16
212.0,3.7025,3.7064,3.687,3.0189,57.4912,0.0,0.0,0.010738.3
214.0,3.702,3.7059,3.6863,3.0342,57.4752,0.0,0.0,0.010748.05
216.0,3.7012,3.7051,3.6854,3.0321,57.4608,0.0,0.0,0.010742.63
